Image Name,ID,CTE,Yaw
image_00238.png,239,0.13502759,-0.5752238984259234
image_00239.png,240,0.12601651,0.1021949436242784
image_00240.png,241,0.07211816,1.4593405941116464
image_00241.png,242,0.06284794,1.4593405941116464
image_00242.png,243,0.06284794,0.1021949436242784
image_00243.png,244,0.06284794,0.1021949436242784
image_00244.png,245,0.06284794,0.1021949436242784
image_00245.png,246,0.06284794,0.1021949436242784
image_00246.png,247,0.06284794,0.8878917103856526
image_00247.png,248,0.057201978,1.4593405941116464
image_00248.png,249,0.043885753,1.9919096486130612
image_00249.png,250,-0.0018494603,1.9919096486130612
image_00250.png,251,-0.0018494603,1.4593405941116464
image_00251.png,252,0.038733974,0.8878917103856526
image_00252.png,253,0.043885753,-0.7018167035530876
image_00253.png,254,0.06284794,-2.556311767398717
image_00254.png,255,0.06814272,-3.1479787862680473
image_00255.png,256,0.06814272,-3.1479787862680473
image_00256.png,257,0.06814272,-2.556311767398717
image_00257.png,258,0.06835335,-2.39644618260103
image_00258.png,259,0.06814272,-0.7018167035530876
image_00259.png,260,0.038733974,0.8878917103856526
image_00260.png,261,0.035583105,0.8878917103856526
image_00261.png,262,-0.012786159,3.323999171151887
image_00262.png,263,-0.012786159,3.323999171151887
image_00263.png,264,-0.012786159,3.323999171151887
image_00264.png,265,-0.012786159,2.9302017364937947
image_00265.png,266,-0.012786159,2.9302017364937947
image_00266.png,267,-0.022358738,2.9302017364937947
image_00267.png,268,-0.03289471,3.323999171151887
image_00268.png,269,-0.058236722,3.8603416400326753
image_00269.png,270,-0.058236722,3.8603416400326753
image_00270.png,271,-0.058236722,3.8603416400326753
image_00271.png,272,-0.042899013,2.9302017364937947
image_00272.png,273,-0.058236722,3.8603416400326753
image_00273.png,274,-0.042899013,2.9302017364937947
image_00274.png,275,-0.042899013,2.446981970826083
image_00275.png,276,-0.03838246,2.446981970826083
image_00276.png,277,-0.03289471,2.0589869902851756
image_00277.png,278,-0.03242282,2.0589869902851756
image_00278.png,279,-0.03242282,2.0589869902851756
image_00279.png,280,-0.022358738,0.8554794352077648
image_00280.png,281,-0.022358738,0.8554794352077648
